CustomerID,CustomerName,Email,Phone,Age,AnnualIncome,RiskBand,RegionID
105263,Customer_5263,cust5263@masked.com,+XXX-XXX-6263,32,175535,A,3116
105264,Customer_5264,cust5264@masked.com,+XXX-XXX-6264,32,98905,D,3098
105265,Customer_5265,cust5265@masked.com,+XXX-XXX-6265,23,50836,A,3018
105266,Customer_5266,cust5266@masked.com,+XXX-XXX-6266,62,162760,C,3145
105267,Customer_5267,cust5267@masked.com,+XXX-XXX-6267,59,37202,C,3115
105268,Customer_5268,cust5268@masked.com,+XXX-XXX-6268,55,27188,B,3124
105269,Customer_5269,cust5269@masked.com,+XXX-XXX-6269,39,73326,B,3087
105270,Customer_5270,cust5270@masked.com,+XXX-XXX-6270,65,165207,B,3034
105271,Customer_5271,cust5271@masked.com,+XXX-XXX-6271,24,54657,B,3000
105272,Customer_5272,cust5272@masked.com,+XXX-XXX-6272,51,151630,B,3125
105273,Customer_5273,cust5273@masked.com,+XXX-XXX-6273,62,46195,B,3088
105274,Customer_5274,cust5274@masked.com,+XXX-XXX-6274,58,34443,C,3143
105275,Customer_5275,cust5275@masked.com,+XXX-XXX-6275,53,43215,B,3146
105276,Customer_5276,cust5276@masked.com,+XXX-XXX-6276,26,25949,E,3024
105277,Customer_5277,cust5277@masked.com,+XXX-XXX-6277,28,60411,C,3015
105278,Customer_5278,cust5278@masked.com,+XXX-XXX-6278,48,135877,A,3072
105279,Customer_5279,cust5279@masked.com,+XXX-XXX-6279,35,88438,B,3128
105280,Customer_5280,cust5280@masked.com,+XXX-XXX-6280,51,82521,D,3041
105281,Customer_5281,cust5281@masked.com,+XXX-XXX-6281,28,171796,A,3146
105282,Customer_5282,cust5282@masked.com,+XXX-XXX-6282,26,91431,C,3079
105283,Customer_5283,cust5283@masked.com,+XXX-XXX-6283,49,125854,C,3103
105284,Customer_5284,cust5284@masked.com,+XXX-XXX-6284,66,42081,A,3145
105285,Customer_5285,cust5285@masked.com,+XXX-XXX-6285,54,64732,D,3033
105286,Customer_5286,cust5286@masked.com,+XXX-XXX-6286,27,149808,B,3088
105287,Customer_5287,cust5287@masked.com,+XXX-XXX-6287,60,110182,B,3124
105288,Customer_5288,cust5288@masked.com,+XXX-XXX-6288,30,107904,D,3044
105289,Customer_5289,cust5289@masked.com,+XXX-XXX-6289,33,111374,C,3133
105290,Customer_5290,cust5290@masked.com,+XXX-XXX-6290,42,153227,D,3020
105291,Customer_5291,cust5291@masked.com,+XXX-XXX-6291,41,180975,C,3121
105292,Customer_5292,cust5292@masked.com,+XXX-XXX-6292,21,180465,C,3069
105293,Customer_5293,cust5293@masked.com,+XXX-XXX-6293,61,147277,D,3095
105294,Customer_5294,cust5294@masked.com,+XXX-XXX-6294,62,197581,A,3104
105295,Customer_5295,cust5295@masked.com,+XXX-XXX-6295,22,199306,D,3047
105296,Customer_5296,cust5296@masked.com,+XXX-XXX-6296,49,142606,C,3038
105297,Customer_5297,cust5297@masked.com,+XXX-XXX-6297,31,181173,A,3030
105298,Customer_5298,cust5298@masked.com,+XXX-XXX-6298,57,165285,C,3009
105299,Customer_5299,cust5299@masked.com,+XXX-XXX-6299,27,147927,A,3029
105300,Customer_5300,cust5300@masked.com,+XXX-XXX-6300,55,155423,C,3017
105301,Customer_5301,cust5301@masked.com,+XXX-XXX-6301,50,60236,C,3087
105302,Customer_5302,cust5302@masked.com,+XXX-XXX-6302,36,33241,E,3124
105303,Customer_5303,cust5303@masked.com,+XXX-XXX-6303,35,108987,A,3072
105304,Customer_5304,cust5304@masked.com,+XXX-XXX-6304,60,173251,C,3014
105305,Customer_5305,cust5305@masked.com,+XXX-XXX-6305,40,111659,A,3003
105306,Customer_5306,cust5306@masked.com,+XXX-XXX-6306,48,67665,C,3008
105307,Customer_5307,cust5307@masked.com,+XXX-XXX-6307,57,81242,C,3108
105308,Customer_5308,cust5308@masked.com,+XXX-XXX-6308,23,24455,C,3136
105309,Customer_5309,cust5309@masked.com,+XXX-XXX-6309,49,60459,D,3131
105310,Customer_5310,cust5310@masked.com,+XXX-XXX-6310,57,80899,D,3015
105311,Customer_5311,cust5311@masked.com,+XXX-XXX-6311,29,37597,A,3142
105312,Customer_5312,cust5312@masked.com,+XXX-XXX-6312,47,75591,B,3098
105313,Customer_5313,cust5313@masked.com,+XXX-XXX-6313,52,66209,C,3120
105314,Customer_5314,cust5314@masked.com,+XXX-XXX-6314,68,29052,B,3051
105315,Customer_5315,cust5315@masked.com,+XXX-XXX-6315,66,55691,A,3068
105316,Customer_5316,cust5316@masked.com,+XXX-XXX-6316,59,37816,C,3004
105317,Customer_5317,cust5317@masked.com,+XXX-XXX-6317,51,85876,B,3019
105318,Customer_5318,cust5318@masked.com,+XXX-XXX-6318,67,76533,B,3078
105319,Customer_5319,cust5319@masked.com,+XXX-XXX-6319,46,128873,D,3145
105320,Customer_5320,cust5320@masked.com,+XXX-XXX-6320,60,34206,B,3110
105321,Customer_5321,cust5321@masked.com,+XXX-XXX-6321,23,182590,A,3001
105322,Customer_5322,cust5322@masked.com,+XXX-XXX-6322,31,152270,A,3092
105323,Customer_5323,cust5323@masked.com,+XXX-XXX-6323,49,188136,D,3012
105324,Customer_5324,cust5324@masked.com,+XXX-XXX-6324,47,199816,E,3003
105325,Customer_5325,cust5325@masked.com,+XXX-XXX-6325,67,98566,C,3108
105326,Customer_5326,cust5326@masked.com,+XXX-XXX-6326,30,142874,B,3073
105327,Customer_5327,cust5327@masked.com,+XXX-XXX-6327,55,171649,E,3094
105328,Customer_5328,cust5328@masked.com,+XXX-XXX-6328,67,199302,C,3104
105329,Customer_5329,cust5329@masked.com,+XXX-XXX-6329,43,181320,D,3007
105330,Customer_5330,cust5330@masked.com,+XXX-XXX-6330,26,127787,D,3066
105331,Customer_5331,cust5331@masked.com,+XXX-XXX-6331,31,24934,B,3109
105332,Customer_5332,cust5332@masked.com,+XXX-XXX-6332,63,175999,B,3008
105333,Customer_5333,cust5333@masked.com,+XXX-XXX-6333,47,141298,A,3116
105334,Customer_5334,cust5334@masked.com,+XXX-XXX-6334,51,45877,B,3010
105335,Customer_5335,cust5335@masked.com,+XXX-XXX-6335,50,39471,D,3098
105336,Customer_5336,cust5336@masked.com,+XXX-XXX-6336,23,189913,D,3041
105337,Customer_5337,cust5337@masked.com,+XXX-XXX-6337,33,25853,C,3140
105338,Customer_5338,cust5338@masked.com,+XXX-XXX-6338,60,56018,B,3119
105339,Customer_5339,cust5339@masked.com,+XXX-XXX-6339,41,78501,A,3140
105340,Customer_5340,cust5340@masked.com,+XXX-XXX-6340,63,20257,A,3011
105341,Customer_5341,cust5341@masked.com,+XXX-XXX-6341,31,135169,B,3036
105342,Customer_5342,cust5342@masked.com,+XXX-XXX-6342,65,180743,B,3073
105343,Customer_5343,cust5343@masked.com,+XXX-XXX-6343,23,155802,C,3072
105344,Customer_5344,cust5344@masked.com,+XXX-XXX-6344,58,31305,A,3051
105345,Customer_5345,cust5345@masked.com,+XXX-XXX-6345,51,183188,E,3129
105346,Customer_5346,cust5346@masked.com,+XXX-XXX-6346,44,140761,B,3055
105347,Customer_5347,cust5347@masked.com,+XXX-XXX-6347,62,108979,D,3059
105348,Customer_5348,cust5348@masked.com,+XXX-XXX-6348,32,173911,C,3022
105349,Customer_5349,cust5349@masked.com,+XXX-XXX-6349,66,30818,A,3102
105350,Customer_5350,cust5350@masked.com,+XXX-XXX-6350,63,26202,D,3039
105351,Customer_5351,cust5351@masked.com,+XXX-XXX-6351,47,58946,C,3063
105352,Customer_5352,cust5352@masked.com,+XXX-XXX-6352,41,37031,C,3084
105353,Customer_5353,cust5353@masked.com,+XXX-XXX-6353,45,164370,C,3088
105354,Customer_5354,cust5354@masked.com,+XXX-XXX-6354,50,146705,A,3030
105355,Customer_5355,cust5355@masked.com,+XXX-XXX-6355,50,132212,C,3019
105356,Customer_5356,cust5356@masked.com,+XXX-XXX-6356,30,181914,D,3129
105357,Customer_5357,cust5357@masked.com,+XXX-XXX-6357,23,172438,A,3012
105358,Customer_5358,cust5358@masked.com,+XXX-XXX-6358,33,121890,B,3121
105359,Customer_5359,cust5359@masked.com,+XXX-XXX-6359,47,113496,D,3102
105360,Customer_5360,cust5360@masked.com,+XXX-XXX-6360,38,175129,B,3105
105361,Customer_5361,cust5361@masked.com,+XXX-XXX-6361,65,157152,C,3118
105362,Customer_5362,cust5362@masked.com,+XXX-XXX-6362,44,135446,C,3069
105363,Customer_5363,cust5363@masked.com,+XXX-XXX-6363,66,51942,C,3098
105364,Customer_5364,cust5364@masked.com,+XXX-XXX-6364,34,37016,B,3081
105365,Customer_5365,cust5365@masked.com,+XXX-XXX-6365,59,44232,B,3074
105366,Customer_5366,cust5366@masked.com,+XXX-XXX-6366,64,80928,A,3117
105367,Customer_5367,cust5367@masked.com,+XXX-XXX-6367,24,151401,C,3083
105368,Customer_5368,cust5368@masked.com,+XXX-XXX-6368,36,80363,C,3068
105369,Customer_5369,cust5369@masked.com,+XXX-XXX-6369,30,181667,C,3058
105370,Customer_5370,cust5370@masked.com,+XXX-XXX-6370,68,156518,C,3125
105371,Customer_5371,cust5371@masked.com,+XXX-XXX-6371,57,97781,B,3110
105372,Customer_5372,cust5372@masked.com,+XXX-XXX-6372,47,128670,A,3061
105373,Customer_5373,cust5373@masked.com,+XXX-XXX-6373,68,135672,D,3143
105374,Customer_5374,cust5374@masked.com,+XXX-XXX-6374,21,145158,B,3127
105375,Customer_5375,cust5375@masked.com,+XXX-XXX-6375,25,66094,B,3104
105376,Customer_5376,cust5376@masked.com,+XXX-XXX-6376,33,34822,A,3067
105377,Customer_5377,cust5377@masked.com,+XXX-XXX-6377,65,36825,A,3014
105378,Customer_5378,cust5378@masked.com,+XXX-XXX-6378,23,155092,B,3034
105379,Customer_5379,cust5379@masked.com,+XXX-XXX-6379,37,173133,D,3013
105380,Customer_5380,cust5380@masked.com,+XXX-XXX-6380,39,44849,D,3101
105381,Customer_5381,cust5381@masked.com,+XXX-XXX-6381,57,45602,D,3099
105382,Customer_5382,cust5382@masked.com,+XXX-XXX-6382,25,114460,E,3006
105383,Customer_5383,cust5383@masked.com,+XXX-XXX-6383,67,186966,D,3029
105384,Customer_5384,cust5384@masked.com,+XXX-XXX-6384,62,55701,C,3048
105385,Customer_5385,cust5385@masked.com,+XXX-XXX-6385,64,143327,A,3143
105386,Customer_5386,cust5386@masked.com,+XXX-XXX-6386,44,39752,D,3110
105387,Customer_5387,cust5387@masked.com,+XXX-XXX-6387,63,179341,A,3071
105388,Customer_5388,cust5388@masked.com,+XXX-XXX-6388,53,180212,B,3079
105389,Customer_5389,cust5389@masked.com,+XXX-XXX-6389,41,172711,B,3082
105390,Customer_5390,cust5390@masked.com,+XXX-XXX-6390,23,159138,C,3041
105391,Customer_5391,cust5391@masked.com,+XXX-XXX-6391,24,97045,B,3016
105392,Customer_5392,cust5392@masked.com,+XXX-XXX-6392,52,159333,A,3006
105393,Customer_5393,cust5393@masked.com,+XXX-XXX-6393,44,112689,B,3009
105394,Customer_5394,cust5394@masked.com,+XXX-XXX-6394,55,155657,D,3033
105395,Customer_5395,cust5395@masked.com,+XXX-XXX-6395,38,73750,C,3035
105396,Customer_5396,cust5396@masked.com,+XXX-XXX-6396,23,47632,D,3005
105397,Customer_5397,cust5397@masked.com,+XXX-XXX-6397,59,58585,A,3145
105398,Customer_5398,cust5398@masked.com,+XXX-XXX-6398,46,20116,A,3133
105399,Customer_5399,cust5399@masked.com,+XXX-XXX-6399,44,35616,C,3028
105400,Customer_5400,cust5400@masked.com,+XXX-XXX-6400,21,103733,B,3125
105401,Customer_5401,cust5401@masked.com,+XXX-XXX-6401,54,133246,C,3080
105402,Customer_5402,cust5402@masked.com,+XXX-XXX-6402,32,49590,D,3074
105403,Customer_5403,cust5403@masked.com,+XXX-XXX-6403,37,135591,D,3025
105404,Customer_5404,cust5404@masked.com,+XXX-XXX-6404,41,28685,E,3126
105405,Customer_5405,cust5405@masked.com,+XXX-XXX-6405,41,89394,B,3114
105406,Customer_5406,cust5406@masked.com,+XXX-XXX-6406,23,165210,A,3125
105407,Customer_5407,cust5407@masked.com,+XXX-XXX-6407,64,116752,C,3027
105408,Customer_5408,cust5408@masked.com,+XXX-XXX-6408,48,39067,A,3130
105409,Customer_5409,cust5409@masked.com,+XXX-XXX-6409,45,122034,B,3074
105410,Customer_5410,cust5410@masked.com,+XXX-XXX-6410,64,190468,A,3077
105411,Customer_5411,cust5411@masked.com,+XXX-XXX-6411,26,131186,B,3089
105412,Customer_5412,cust5412@masked.com,+XXX-XXX-6412,62,58211,A,3020
105413,Customer_5413,cust5413@masked.com,+XXX-XXX-6413,50,116516,A,3053
105414,Customer_5414,cust5414@masked.com,+XXX-XXX-6414,52,60727,C,3102
105415,Customer_5415,cust5415@masked.com,+XXX-XXX-6415,42,34464,C,3058
105416,Customer_5416,cust5416@masked.com,+XXX-XXX-6416,58,130875,C,3071
105417,Customer_5417,cust5417@masked.com,+XXX-XXX-6417,34,166478,C,3019
105418,Customer_5418,cust5418@masked.com,+XXX-XXX-6418,54,99035,A,3111
105419,Customer_5419,cust5419@masked.com,+XXX-XXX-6419,63,84086,B,3058
105420,Customer_5420,cust5420@masked.com,+XXX-XXX-6420,67,157869,A,3070
105421,Customer_5421,cust5421@masked.com,+XXX-XXX-6421,46,24858,D,3136
105422,Customer_5422,cust5422@masked.com,+XXX-XXX-6422,60,80796,C,3108
105423,Customer_5423,cust5423@masked.com,+XXX-XXX-6423,33,85509,A,3128
105424,Customer_5424,cust5424@masked.com,+XXX-XXX-6424,50,68393,B,3055
105425,Customer_5425,cust5425@masked.com,+XXX-XXX-6425,39,158306,E,3034
105426,Customer_5426,cust5426@masked.com,+XXX-XXX-6426,62,179526,C,3122
105427,Customer_5427,cust5427@masked.com,+XXX-XXX-6427,61,192061,D,3130
105428,Customer_5428,cust5428@masked.com,+XXX-XXX-6428,59,48547,B,3103
105429,Customer_5429,cust5429@masked.com,+XXX-XXX-6429,23,73804,A,3006
105430,Customer_5430,cust5430@masked.com,+XXX-XXX-6430,51,75941,D,3026
105431,Customer_5431,cust5431@masked.com,+XXX-XXX-6431,32,43567,C,3000
105432,Customer_5432,cust5432@masked.com,+XXX-XXX-6432,35,22325,C,3086
105433,Customer_5433,cust5433@masked.com,+XXX-XXX-6433,65,91386,C,3040
105434,Customer_5434,cust5434@masked.com,+XXX-XXX-6434,58,75516,C,3122
105435,Customer_5435,cust5435@masked.com,+XXX-XXX-6435,60,148192,C,3074
105436,Customer_5436,cust5436@masked.com,+XXX-XXX-6436,34,41149,B,3041
105437,Customer_5437,cust5437@masked.com,+XXX-XXX-6437,55,22879,B,3116
105438,Customer_5438,cust5438@masked.com,+XXX-XXX-6438,36,120492,D,3062
105439,Customer_5439,cust5439@masked.com,+XXX-XXX-6439,44,104701,B,3126
105440,Customer_5440,cust5440@masked.com,+XXX-XXX-6440,37,102195,C,3132
105441,Customer_5441,cust5441@masked.com,+XXX-XXX-6441,38,34908,C,3047
105442,Customer_5442,cust5442@masked.com,+XXX-XXX-6442,62,37650,E,3002
105443,Customer_5443,cust5443@masked.com,+XXX-XXX-6443,37,146853,B,3115
105444,Customer_5444,cust5444@masked.com,+XXX-XXX-6444,36,92112,B,3098
105445,Customer_5445,cust5445@masked.com,+XXX-XXX-6445,41,56872,D,3115
105446,Customer_5446,cust5446@masked.com,+XXX-XXX-6446,44,133508,D,3013
105447,Customer_5447,cust5447@masked.com,+XXX-XXX-6447,54,116003,C,3111
105448,Customer_5448,cust5448@masked.com,+XXX-XXX-6448,56,101951,B,3060
105449,Customer_5449,cust5449@masked.com,+XXX-XXX-6449,63,135539,B,3094
105450,Customer_5450,cust5450@masked.com,+XXX-XXX-6450,47,113311,C,3016
105451,Customer_5451,cust5451@masked.com,+XXX-XXX-6451,59,75020,D,3123
105452,Customer_5452,cust5452@masked.com,+XXX-XXX-6452,37,191560,D,3023
105453,Customer_5453,cust5453@masked.com,+XXX-XXX-6453,45,97272,A,3115
105454,Customer_5454,cust5454@masked.com,+XXX-XXX-6454,58,112460,B,3081
105455,Customer_5455,cust5455@masked.com,+XXX-XXX-6455,62,64819,B,3049
105456,Customer_5456,cust5456@masked.com,+XXX-XXX-6456,41,75347,E,3078
105457,Customer_5457,cust5457@masked.com,+XXX-XXX-6457,24,141019,C,3078
105458,Customer_5458,cust5458@masked.com,+XXX-XXX-6458,45,142099,B,3069
105459,Customer_5459,cust5459@masked.com,+XXX-XXX-6459,50,81216,A,3026
105460,Customer_5460,cust5460@masked.com,+XXX-XXX-6460,53,85228,C,3014
105461,Customer_5461,cust5461@masked.com,+XXX-XXX-6461,59,163703,A,3049
105462,Customer_5462,cust5462@masked.com,+XXX-XXX-6462,46,174190,D,3035
105463,Customer_5463,cust5463@masked.com,+XXX-XXX-6463,45,197846,D,3007
105464,Customer_5464,cust5464@masked.com,+XXX-XXX-6464,36,80513,B,3078
105465,Customer_5465,cust5465@masked.com,+XXX-XXX-6465,69,117347,B,3130
105466,Customer_5466,cust5466@masked.com,+XXX-XXX-6466,44,76141,D,3046
105467,Customer_5467,cust5467@masked.com,+XXX-XXX-6467,25,89659,B,3104
105468,Customer_5468,cust5468@masked.com,+XXX-XXX-6468,62,31292,B,3097
105469,Customer_5469,cust5469@masked.com,+XXX-XXX-6469,59,81265,E,3095
105470,Customer_5470,cust5470@masked.com,+XXX-XXX-6470,33,65689,D,3115
105471,Customer_5471,cust5471@masked.com,+XXX-XXX-6471,50,179955,D,3012
105472,Customer_5472,cust5472@masked.com,+XXX-XXX-6472,27,172239,A,3000
105473,Customer_5473,cust5473@masked.com,+XXX-XXX-6473,67,20071,A,3033
105474,Customer_5474,cust5474@masked.com,+XXX-XXX-6474,37,52234,A,3078
105475,Customer_5475,cust5475@masked.com,+XXX-XXX-6475,47,156588,B,3077
105476,Customer_5476,cust5476@masked.com,+XXX-XXX-6476,55,65037,D,3120
105477,Customer_5477,cust5477@masked.com,+XXX-XXX-6477,25,28234,B,3092
105478,Customer_5478,cust5478@masked.com,+XXX-XXX-6478,62,155432,C,3097
105479,Customer_5479,cust5479@masked.com,+XXX-XXX-6479,25,120135,B,3081
105480,Customer_5480,cust5480@masked.com,+XXX-XXX-6480,44,101965,B,3037
105481,Customer_5481,cust5481@masked.com,+XXX-XXX-6481,27,110094,E,3013
105482,Customer_5482,cust5482@masked.com,+XXX-XXX-6482,27,113753,B,3135
105483,Customer_5483,cust5483@masked.com,+XXX-XXX-6483,34,60160,B,3090
105484,Customer_5484,cust5484@masked.com,+XXX-XXX-6484,35,103595,B,3053
105485,Customer_5485,cust5485@masked.com,+XXX-XXX-6485,25,125572,A,3129
105486,Customer_5486,cust5486@masked.com,+XXX-XXX-6486,57,31544,B,3100
105487,Customer_5487,cust5487@masked.com,+XXX-XXX-6487,24,26381,B,3088
105488,Customer_5488,cust5488@masked.com,+XXX-XXX-6488,50,174200,C,3055
105489,Customer_5489,cust5489@masked.com,+XXX-XXX-6489,40,157906,D,3093
105490,Customer_5490,cust5490@masked.com,+XXX-XXX-6490,46,80514,C,3092
105491,Customer_5491,cust5491@masked.com,+XXX-XXX-6491,29,49398,A,3083
105492,Customer_5492,cust5492@masked.com,+XXX-XXX-6492,50,173799,C,3084
105493,Customer_5493,cust5493@masked.com,+XXX-XXX-6493,64,119316,A,3021
105494,Customer_5494,cust5494@masked.com,+XXX-XXX-6494,68,106509,C,3034
105495,Customer_5495,cust5495@masked.com,+XXX-XXX-6495,42,27530,C,3015
105496,Customer_5496,cust5496@masked.com,+XXX-XXX-6496,60,95733,A,3049
105497,Customer_5497,cust5497@masked.com,+XXX-XXX-6497,61,182581,D,3121
105498,Customer_5498,cust5498@masked.com,+XXX-XXX-6498,64,180481,D,3127
105499,Customer_5499,cust5499@masked.com,+XXX-XXX-6499,50,104095,D,3112
105500,Customer_5500,cust5500@masked.com,+XXX-XXX-6500,40,65598,B,3016
105501,Customer_5501,cust5501@masked.com,+XXX-XXX-6501,48,118132,C,3079
105502,Customer_5502,cust5502@masked.com,+XXX-XXX-6502,27,79130,D,3129
105503,Customer_5503,cust5503@masked.com,+XXX-XXX-6503,24,195161,B,3131
105504,Customer_5504,cust5504@masked.com,+XXX-XXX-6504,48,71524,D,3084
105505,Customer_5505,cust5505@masked.com,+XXX-XXX-6505,55,58996,A,3093
105506,Customer_5506,cust5506@masked.com,+XXX-XXX-6506,53,172577,A,3133
105507,Customer_5507,cust5507@masked.com,+XXX-XXX-6507,27,181204,D,3080
105508,Customer_5508,cust5508@masked.com,+XXX-XXX-6508,29,183630,D,3068
105509,Customer_5509,cust5509@masked.com,+XXX-XXX-6509,54,77202,D,3068
105510,Customer_5510,cust5510@masked.com,+XXX-XXX-6510,59,44116,E,3147
105511,Customer_5511,cust5511@masked.com,+XXX-XXX-6511,62,127960,A,3015
105512,Customer_5512,cust5512@masked.com,+XXX-XXX-6512,54,96769,B,3050
105513,Customer_5513,cust5513@masked.com,+XXX-XXX-6513,33,107064,D,3104
105514,Customer_5514,cust5514@masked.com,+XXX-XXX-6514,49,29250,A,3065
105515,Customer_5515,cust5515@masked.com,+XXX-XXX-6515,55,45547,C,3008
105516,Customer_5516,cust5516@masked.com,+XXX-XXX-6516,65,79734,C,3106
105517,Customer_5517,cust5517@masked.com,+XXX-XXX-6517,30,156527,A,3099
105518,Customer_5518,cust5518@masked.com,+XXX-XXX-6518,50,199632,B,3085
105519,Customer_5519,cust5519@masked.com,+XXX-XXX-6519,64,45474,C,3063
105520,Customer_5520,cust5520@masked.com,+XXX-XXX-6520,46,62773,D,3021
105521,Customer_5521,cust5521@masked.com,+XXX-XXX-6521,55,152574,C,3109
105522,Customer_5522,cust5522@masked.com,+XXX-XXX-6522,48,182189,C,3096
105523,Customer_5523,cust5523@masked.com,+XXX-XXX-6523,49,27042,B,3017
105524,Customer_5524,cust5524@masked.com,+XXX-XXX-6524,26,50501,B,3070
105525,Customer_5525,cust5525@masked.com,+XXX-XXX-6525,23,110454,A,3126
105526,Customer_5526,cust5526@masked.com,+XXX-XXX-6526,49,171316,B,3096
105527,Customer_5527,cust5527@masked.com,+XXX-XXX-6527,22,44242,A,3000
105528,Customer_5528,cust5528@masked.com,+XXX-XXX-6528,42,129847,A,3131
105529,Customer_5529,cust5529@masked.com,+XXX-XXX-6529,66,76235,B,3003
105530,Customer_5530,cust5530@masked.com,+XXX-XXX-6530,67,50766,B,3124
105531,Customer_5531,cust5531@masked.com,+XXX-XXX-6531,47,156082,A,3081
105532,Customer_5532,cust5532@masked.com,+XXX-XXX-6532,42,173218,C,3026
105533,Customer_5533,cust5533@masked.com,+XXX-XXX-6533,30,185979,C,3058
105534,Customer_5534,cust5534@masked.com,+XXX-XXX-6534,69,142023,A,3031
105535,Customer_5535,cust5535@masked.com,+XXX-XXX-6535,69,131873,E,3027
105536,Customer_5536,cust5536@masked.com,+XXX-XXX-6536,39,129293,A,3105
105537,Customer_5537,cust5537@masked.com,+XXX-XXX-6537,44,75270,D,3104
105538,Customer_5538,cust5538@masked.com,+XXX-XXX-6538,47,114516,A,3069
105539,Customer_5539,cust5539@masked.com,+XXX-XXX-6539,56,33960,D,3061
105540,Customer_5540,cust5540@masked.com,+XXX-XXX-6540,63,119456,A,3033
105541,Customer_5541,cust5541@masked.com,+XXX-XXX-6541,37,187584,D,3086
105542,Customer_5542,cust5542@masked.com,+XXX-XXX-6542,30,171077,B,3113
105543,Customer_5543,cust5543@masked.com,+XXX-XXX-6543,37,33472,C,3105
105544,Customer_5544,cust5544@masked.com,+XXX-XXX-6544,64,140578,B,3055
105545,Customer_5545,cust5545@masked.com,+XXX-XXX-6545,30,146239,A,3112
105546,Customer_5546,cust5546@masked.com,+XXX-XXX-6546,30,78316,D,3012
105547,Customer_5547,cust5547@masked.com,+XXX-XXX-6547,58,134068,A,3017
105548,Customer_5548,cust5548@masked.com,+XXX-XXX-6548,37,138416,E,3112
105549,Customer_5549,cust5549@masked.com,+XXX-XXX-6549,46,31603,A,3038
105550,Customer_5550,cust5550@masked.com,+XXX-XXX-6550,46,137754,B,3078
105551,Customer_5551,cust5551@masked.com,+XXX-XXX-6551,54,193323,C,3145
105552,Customer_5552,cust5552@masked.com,+XXX-XXX-6552,24,114425,B,3029
105553,Customer_5553,cust5553@masked.com,+XXX-XXX-6553,47,20163,A,3097
105554,Customer_5554,cust5554@masked.com,+XXX-XXX-6554,41,120018,D,3057
105555,Customer_5555,cust5555@masked.com,+XXX-XXX-6555,56,88998,D,3066
105556,Customer_5556,cust5556@masked.com,+XXX-XXX-6556,58,30287,E,3070
105557,Customer_5557,cust5557@masked.com,+XXX-XXX-6557,66,26227,B,3145
105558,Customer_5558,cust5558@masked.com,+XXX-XXX-6558,51,104580,C,3105
105559,Customer_5559,cust5559@masked.com,+XXX-XXX-6559,27,70842,B,3006
105560,Customer_5560,cust5560@masked.com,+XXX-XXX-6560,64,182862,B,3039
105561,Customer_5561,cust5561@masked.com,+XXX-XXX-6561,54,53001,D,3069
105562,Customer_5562,cust5562@masked.com,+XXX-XXX-6562,38,185716,B,3067
105563,Customer_5563,cust5563@masked.com,+XXX-XXX-6563,44,192993,B,3048
105564,Customer_5564,cust5564@masked.com,+XXX-XXX-6564,33,67951,B,3051
105565,Customer_5565,cust5565@masked.com,+XXX-XXX-6565,33,91875,C,3113
105566,Customer_5566,cust5566@masked.com,+XXX-XXX-6566,45,131497,D,3106
105567,Customer_5567,cust5567@masked.com,+XXX-XXX-6567,25,70197,C,3028
105568,Customer_5568,cust5568@masked.com,+XXX-XXX-6568,59,189931,B,3148
105569,Customer_5569,cust5569@masked.com,+XXX-XXX-6569,49,183009,D,3077
105570,Customer_5570,cust5570@masked.com,+XXX-XXX-6570,64,24481,C,3008
105571,Customer_5571,cust5571@masked.com,+XXX-XXX-6571,66,57227,A,3075
105572,Customer_5572,cust5572@masked.com,+XXX-XXX-6572,53,37791,A,3041
105573,Customer_5573,cust5573@masked.com,+XXX-XXX-6573,44,151279,A,3127
105574,Customer_5574,cust5574@masked.com,+XXX-XXX-6574,30,188210,B,3019
105575,Customer_5575,cust5575@masked.com,+XXX-XXX-6575,45,109070,D,3071
105576,Customer_5576,cust5576@masked.com,+XXX-XXX-6576,61,161016,B,3064
105577,Customer_5577,cust5577@masked.com,+XXX-XXX-6577,30,118205,B,3112
105578,Customer_5578,cust5578@masked.com,+XXX-XXX-6578,59,94223,D,3023
105579,Customer_5579,cust5579@masked.com,+XXX-XXX-6579,36,168357,D,3127
105580,Customer_5580,cust5580@masked.com,+XXX-XXX-6580,48,195630,C,3082
105581,Customer_5581,cust5581@masked.com,+XXX-XXX-6581,32,46782,B,3062
105582,Customer_5582,cust5582@masked.com,+XXX-XXX-6582,64,103669,A,3059
105583,Customer_5583,cust5583@masked.com,+XXX-XXX-6583,52,24489,A,3098
105584,Customer_5584,cust5584@masked.com,+XXX-XXX-6584,49,160180,A,3061
105585,Customer_5585,cust5585@masked.com,+XXX-XXX-6585,65,84430,B,3029
105586,Customer_5586,cust5586@masked.com,+XXX-XXX-6586,47,92118,C,3021
105587,Customer_5587,cust5587@masked.com,+XXX-XXX-6587,46,101274,A,3125
105588,Customer_5588,cust5588@masked.com,+XXX-XXX-6588,23,159102,A,3041
105589,Customer_5589,cust5589@masked.com,+XXX-XXX-6589,46,81603,A,3097
105590,Customer_5590,cust5590@masked.com,+XXX-XXX-6590,59,41118,C,3030
105591,Customer_5591,cust5591@masked.com,+XXX-XXX-6591,21,31593,C,3111
105592,Customer_5592,cust5592@masked.com,+XXX-XXX-6592,55,87730,C,3145
105593,Customer_5593,cust5593@masked.com,+XXX-XXX-6593,47,180511,B,3121
105594,Customer_5594,cust5594@masked.com,+XXX-XXX-6594,66,128653,B,3016
